PredictEd Knowledge Map,Version,11,LTM
der,6476,nähe,kirche,Öffentlichkeit,prozess,fünfseitige,19,16,8,2,1
mehrfach,12,inhaftiert,aufgelegt,verschoben,verhaftet,geändertem,1,1,1,1,1
freien,12,universität,stil,den,fall,entscheidung,1,1,1,1,1
fällen,12,nebeneinander,pastoren,tonband,mit,für,1,1,1,1,1
hielt,12,bis,jedoch,an,seit,in,1,1,1,1,1
welcher,12,das,er,bereits,zusammen,sich,1,1,1,1,1
kind,12,des,von,einen,aus,zwei,3,1,1,1,1
festung,12,la,zu,trotz,bleiben,blieb,1,1,1,1,1
schutz,12,der,gegen,im,in,durch,2,2,1,1,1
abteilung,12,der,für,entgegnet,iv,bei,3,2,1,1,1
großer,12,teil,bevölkerungsunterschiede,mehrheit,alpsee,wandflächen,2,1,1,1,1
studium,12,der,fortzusetzen,brach,beendete,zu,5,1,1,1,1
auftrag,12,von,des,der,erhielt,wurde,4,2,2,1,1
gedanken,12,über,an,durch,das,und,2,2,1,1,1
trainer,12,zyber,des,war,die,nick,1,1,1,1,1
beziehungen,12,zum,zu,nach,zwischen,der,2,2,1,1,1
dient,12,ndpa,die,in,ein,damit,1,1,1,1,1
wissenschaftliche,12,buchgesellschaft,psychiatrie,anlagen,arbeit,ausbildung,2,1,1,1,1
kapelle,12,einen,errichten,angebaut,von,an,1,1,1,1,1
thema,12,der,sind,zu,kriminalistik,des,3,1,1,1,1
gemeinsamen,12,namen,fraktion,verbindung,grund,trasse,1,1,1,1,1
jüdische,12,geschichte,studien,bürger,friedhof,nazijäger,1,1,1,2,1
errichten,12,wollte,zu,und,bis,#,1,1,1,1,0
genannten,11,unterentwicklung,vorbereitungen,studien,stämmen,aspekte,1,1,1,1,1
großteil,11,des,der,stellen,seiner,aus,5,3,1,1,1
anders,11,als,aber,entwässerten,verwendet,interpretierte,6,1,1,1,1
kopf,11,trugen,und,zusätzlich,wird,durch,1,2,1,1,1
bundesliga,11,und,sowie,verliehen,schrieb,mit,3,1,1,1,1
gegenwart,11,weiter,erhaltene,ausgebaute,das,in,1,1,1,1,1
erzbischof,11,von,giovanni,anno,vinalds,für,3,1,1,1,1
müller,11,besonders,eine,eustache,seine,nach,1,1,1,1,1
gemeinsame,11,zelt,nutzung,sohn,interessen,sache,1,1,1,1,1
körper,11,doch,in,eine,haben,und,1,1,1,1,1
roten,11,bzw,misstraut,skleralring,herzen,jungblätter,1,1,1,1,1
einiger,11,zeit,adeliger,entfernung,insecten,entwicklungsarbeit,4,1,1,1,1
sänger,11,und,die,der,lord,leviathan,2,1,1,1,1
leisten,11,und,könne,konnte,#,#,1,1,1,0,0
vergleich,11,zu,der,zum,von,erfolgte,3,3,2,1,1
king,11,jr,den,hubschrauber,auch,in,1,1,1,1,1
nötig,11,ist,waren,gewesen,sogar,sind,1,1,1,1,1
gegner,11,des,in,eingenommen,schwieriger,der,2,1,1,1,1
gebieten,11,am,ein,hat,als,um,1,1,1,2,1
erschienen,11,ist,publikationen,unter,und,#,2,1,1,1,0
stärker,11,beanspruchten,vom,gekürzt,auf,von,1,1,1,1,1
gehalten,11,wurden,und,werden,zu,#,1,1,1,1,0
gründen,11,erfuhr,konnte,so,stets,dies,1,1,1,1,1
charakter,11,haben,des,wird,eines,#,2,2,1,1,0
winter,11,am,universitätsverlag,sang,gab,werden,1,1,1,1,1
bildern,11,und,verewigt,herausgab,eine,der,2,1,1,1,1
runden,11,fuhr,oder,und,mit,bis,1,1,1,1,1
gericht,11,um,der,zu,in,begründete,1,1,1,1,1
fuhr,11,am,er,ab,der,nach,2,2,1,1,1
gattung,11,atropa,strix,gehört,escobaria,hylocereus,1,1,1,1,1
volk,11,der,ist,von,religiös,keineswegs,2,1,1,1,1
königreich,11,preußen,hannover,benin,bestand,chu,1,2,1,1,1
eigentlich,11,nicht,der,ein,zu,ist,3,1,1,1,1
integriert,11,werden,wurden,und,#,#,2,2,1,0,0
bauen,11,und,ließ,einige,#,#,1,1,1,0,0
gleichnamigen,11,herzogtums,ältesten,dorf,roman,gemarkung,1,1,1,1,1
programm,11,der,nicht,ungefährlich,swf,von,4,1,1,1,1
studien,11,an,in,dienen,widersprüchlich,zu,1,1,1,1,1
gegründeten,11,plan,föderalistischen,burg,stift,enzo,1,1,1,1,1
förderung,11,der,von,und,des,während,4,3,1,1,1
vertreter,11,der,dieser,einer,eines,frankreichs,4,2,1,1,1
abgelöst,11,wurde,und,worden,wird,#,2,1,1,1,0
großbritannien,11,und,einen,traditionell,distanzierte,dafür,4,1,1,1,1
lebte,11,sie,lange,er,in,um,2,1,3,1,1
sogenannte,11,abendversammlungen,polizeijuristen,white,anti,backlist,1,1,1,1,1
gustav,11,rödel,heinze,voraus,struve,ucicky,1,1,1,1,1
wenigen,11,malern,kurven,gälischen,fundorte,katholiken,1,1,1,1,1
orgel,11,in,renoviert,befunden,stammt,errichtete,3,1,1,1,1
inschrift,11,nach,über,canisius,des,enthält,2,1,1,1,1
neues,11,herrenhaus,gebäude,navigationskonzept,pracht,logo,1,1,1,1,1
nacht,11,zum,eröffnet,miteinander,verbringt,das,2,1,1,1,1
geschrieben,11,waren,und,werden,bereits,ist,1,2,1,1,1
veröffentlichungen,11,an,von,des,erst,auf,1,1,1,1,1
records,11,veröffentlicht,zu,vermarktet,übernommen,aufgenommen,2,1,1,1,1
ältere,11,frauen,fahrzeuge,fragmente,schülerin,sterne,1,1,1,1,1
glauben,11,an,allezeit,über,neu,absoluter,2,1,1,1,1
verwandten,11,centrosaurinae,beraten,wirkstoffe,dafür,versteckt,1,1,1,1,1
erhält,11,von,periodisch,den,einen,sie,1,1,1,1,1
world,11,title,championships,in,hockey,of,1,1,1,1,1
gelegen,11,in,und,hatte,auf,#,1,1,2,1,0
gelände,11,entstand,wurde,nicht,verschüttet,als,1,1,1,1,1
östlich,11,vorkommt,anschließende,von,um,gelegene,1,1,1,1,1
gegend,11,sehr,geworden,am,der,um,1,1,1,1,1
bürger,11,das,erinnert,beschafft,auszuüben,verpflichtend,1,1,1,1,1
start,11,und,vom,des,nachsagen,eines,3,1,1,1,1
schwester,11,beatrice,hedwig,mussten,namens,die,1,1,1,1,1
beziehung,11,zu,mit,ein,besteht,haben,4,2,1,1,1
endgültig,11,von,ausgeschlossen,ab,deutschlandweite,festgelegt,1,1,1,1,1
stimmen,11,bei,erneut,ab,zum,wird,2,1,1,1,1
figuren,11,gibt,wie,bestimmte,der,zum,1,1,1,1,1
zumeist,11,als,in,daran,nicht,sehr,3,1,1,1,1
betrachtet,11,wurden,er,wird,ähnelte,werden,1,1,1,1,1
gestaltet,11,worden,wurden,#,#,#,1,1,0,0,0
umbenannt,11,wurde,in,#,#,#,3,1,0,0,0
güter,11,in,erster,gutheit,beidseits,höherer,2,2,1,1,1
strecken,11,in,fließen,sind,bahnhofskapazität,sumiswald,1,1,1,1,1
besaß,11,zwei,die,das,neun,zu,2,1,1,1,1
zug,11,in,setzt,aus,während,mit,2,1,2,1,1
software,10,ist,und,umfassenden,umgesetzt,verantwortlich,1,1,1,1,1
gestaltung,10,der,von,und,werden,#,3,1,1,1,0
bord,10,der,des,und,wurden,#,3,2,1,1,0
unternahm,10,die,nur,zunächst,ausgedehnte,konzertreisen,1,1,1,1,1
modernen,10,französischen,strebbau,griechischen,popsongs,gebäuden,1,1,1,1,1
umbau,10,kamen,zur,aus,an,erhielt,1,1,1,1,1
schützen,10,und,aus,somit,#,#,2,1,1,0,0
arzt,10,g,tätig,abgehalten,klaus,und,1,1,1,1,1
geschaffen,10,#,#,#,#,#,0,0,0,0,0
kurt,10,jannott,erneut,russell,robitschek,bangert,2,1,1,1,1
zustand,10,und,ist,von,innerer,abbauen,1,1,1,1,1
bischof,10,von,alois,fühlte,walram,adolf,3,1,1,1,1
besucher,10,wird,können,an,empfangen,geöffnet,1,1,1,1,1
gouverneur,10,von,lachlan,des,josé,samuel,4,1,1,1,1
augen,10,eines,groß,bis,sind,reizen,1,1,1,1,1
unterstützen,10,und,sie,im,sowie,#,1,1,1,1,0
verstarb,10,john,im,am,ihr,mitchells,1,1,1,1,1
gegründete,10,kapuzinerkloster,kunstakademie,liebenthal,reederei,nichtschlagende,1,1,1,1,1
untergebracht,10,waren,war,ist,#,#,1,1,1,0,0
teams,10,nach,von,gruppen,gegenseitig,spielt,1,1,1,1,1
sowjetischen,10,truppen,besatzung,amtskollegen,verbände,fernsehpublikum,2,1,1,1,1
amerikanische,10,wirtschaft,volksseele,militär,hinterwäldler,niederlassung,1,1,1,1,1
dollar,10,den,bedeutete,in,zu,gerechnet,1,1,1,1,1
angesichts,10,der,ihrer,#,#,#,9,1,0,0,0
spielten,10,die,in,auf,auch,südkorea,4,2,1,1,1
kurzen,10,aufenthalt,achse,abschnitt,wintertage,perlenbestückten,1,1,1,1,1
minister,10,für,zurück,krohne,und,anthony,3,1,1,1,1
erde,10,unbekannten,ist,geschaffene,entfernt,bedeckte,1,1,1,1,1
gefängnis,10,und,wurde,la,fordert,wird,2,2,1,1,1
gemälde,10,von,aus,über,geschaffen,freistunde,2,1,1,1,1
braunschweig,10,unter,studierte,durch,aufrechterhalten,auf,1,1,1,1,1
wort,10,verlegen,placer,raim,als,stent,1,1,1,1,1
bezirk,10,x,tachau,arlington,bildet,gehörte,2,1,1,1,1
versuch,10,verstehen,wollte,wiederholen,und,guatemala,1,1,1,1,1
unterschiedlichen,10,farben,einkommensgruppen,entwicklungsstufen,auszeichnungen,gründen,2,1,1,1,1
medien,10,der,und,über,richtet,aktiv,2,2,1,1,1
bayerischen,10,coburg,landtag,rundfunk,staatsministerium,innenministerium,1,1,1,1,1
zieht,10,sich,er,die,aus,sie,3,1,1,1,1
fielen,10,der,die,den,jedoch,mehrere,1,2,1,1,1
bisherigen,10,indian,geländes,grundmauern,bemühungen,vier,1,1,1,1,1
direkte,10,reaktion,konfrontation,wiederaufstieg,eskalationen,umgang,1,1,1,1,1
waffen,10,mangelte,auswählen,konfisziert,aus,begutachtet,1,1,1,1,1
solchen,10,helden,theorie,Überlieferung,situationen,menschen,1,1,1,1,1
architektur,10,die,abschloss,des,der,in,2,1,1,1,1
monaten,10,verletzungspause,zugeordnet,auf,aufgenommen,kehrte,1,1,1,1,1
trotzdem,10,auf,wählte,mitgenommen,beendete,erhielten,1,1,1,1,1
live,10,vom,show,oder,mit,im,1,1,1,1,1
feuer,10,zu,πνεύμα,als,schlägt,aus,3,1,1,1,1
kommission,10,für,zur,bestand,forderte,geht,1,1,1,1,1
schweren,10,unfall,autounfall,denkzettel,und,gesichtsmissbildungen,2,1,1,1,1
garten,10,des,heute,und,im,ein,2,1,1,1,1
kindern,10,und,gibt,osteuropäischer,aus,einen,1,1,1,1,1
britische,10,vertreter,termine,passagierdampfer,general,historiker,1,1,1,1,1
studio,10,in,amuse,verlangte,aufgenommen,tätig,2,1,1,1,1
sprechen,10,varianten,oft,von,dafür,im,1,1,1,1,1
fortan,10,als,im,„mr,etablierte,fuhren,1,1,1,1,1
notwendig,10,ist,werden,gewesen,machen,#,1,1,1,1,0
richter,10,in,am,des,gedreht,ein,2,2,1,1,1
angesehen,10,und,werden,wird,#,#,3,2,1,0,0
privaten,10,charakter,schlüssel,sichergestellt,finanziellen,gebäuden,1,1,1,1,1
le,10,mans,gouvernement,prestre,und,tirant,2,1,1,1,1
hl,10,besaßen,#,#,#,#,1,0,0,0,0
festgelegt,10,und,#,#,#,#,1,0,0,0,0
baden,10,und,in,für,außerordentlicher,#,3,1,1,1,0
praxis,10,ist,noch,im,durchgesetzt,hat,2,1,1,1,1
ex,10,asperius,machina,liberias,durchs,patrick,1,1,1,1,1
graf,10,von,johann,adalbert,karl,schrattenbach,2,1,1,1,1
militärischen,10,kommando,seriennummern,misserfolge,kontrolle,elite,1,1,1,1,1
gesetz,10,zur,erlassen,gilt,schrieb,über,3,1,1,1,1
prozess,10,große,des,kam,ohnehin,wird,1,1,1,1,1
verändert,9,und,angegeben,#,#,#,1,1,0,0,0
eingerichtet,9,und,#,#,#,#,3,0,0,0,0
verlängerung,9,der,über,sollte,des,wurde,3,1,1,1,1
brach,9,vor,die,er,daraufhin,ivan,1,1,1,1,1
älter,9,als,und,#,#,#,2,1,0,0,0
fünften,9,platz,staffel,distrikt,himmelsrichtung,jahrhundert,2,1,1,1,1
flughafen,9,moskau,in,ist,aus,kavaheden,1,1,1,1,1
zogen,9,sich,in,marie,somit,nach,5,1,1,1,1
trifft,9,er,auch,darauf,sich,adrian,3,1,1,1,1
schwierigkeiten,9,gerät,verzögerte,geraten,auch,auftreten,1,1,1,1,1
üblich,9,war,erhielt,#,#,#,2,1,0,0,0
begannen,9,die,beim,im,noch,#,3,1,1,1,0
beschloss,9,die,aber,in,schömann,er,1,1,1,1,1
pfarrer,9,in,als,michael,jodok,und,2,1,1,1,1
verantwortung,9,für,gestaltet,und,auch,übernehmen,2,1,1,1,1
bereit,9,sind,ist,waren,#,#,1,1,1,0,0
albert,9,hauf,demond,im,kriemler,lortzings,1,1,1,1,1
behörden,9,auf,einige,bestehen,gehen,zugesprochenen,1,1,1,1,1
grundstück,9,wurde,öffnete,verkauft,anzuschließen,haftet,2,1,1,1,1
reisen,9,verbunden,nach,in,dienen,waren,1,1,2,1,1
zentrale,9,systeme,gebäudekomplex,teil,verwaltung,rolle,1,1,1,1,1
innere,9,medizin,bauart,der,ist,eines,1,1,1,1,1
grenzen,9,des,gelten,kämpft,hinaus,umbenannt,2,1,1,1,1
zeiten,9,anknüpfen,der,stärksten,befindet,das,1,1,1,1,1
anstelle,9,der,des,eines,einer,#,5,2,1,1,0
lernte,9,sie,er,simonsen,von,den,2,2,1,1,1
company,9,of,erstellt,in,bestand,und,1,1,2,1,1
state,9,university,route,of,highway,secondary,3,2,1,1,1
keiner,9,der,anderen,von,zeit,karte,2,2,1,1,1
zugeordnet,9,würden,werden,#,#,#,1,1,0,0,0
widmete,9,sich,sie,ihr,er,den,3,1,1,1,1
erheblich,9,weniger,ein,vergrößert,beeinträchtigt,an,1,1,1,1,1
gesehen,9,werden,und,ein,zum,#,1,1,1,1,0
anerkennung,9,für,durch,der,verdient,einer,2,2,1,1,1
französische,9,Äbte,revolution,organisator,truppen,la,1,1,1,1,1
bernhard,9,blume,von,ist,seine,die,1,2,1,1,1
halten,9,sich,sollten,und,#,#,2,1,1,0,0
label,9,zur,gan,gilt,king,hieß,1,1,1,1,1
ruf,9,zum,mitbelasten,auf,für,in,1,1,1,1,1
rücken,9,und,eine,sind,in,des,2,1,1,1,1
rock,9,gruppen,und,hard,in,#,1,1,1,1,0
ausgebildet,9,und,#,#,#,#,1,0,0,0,0
zweier,9,kammern,eigenständiger,benachbarter,unter,bedeutender,1,1,1,1,1
technischen,9,hochschule,einzelheiten,museen,einschränkungen,nothilfe,1,1,1,1,1
abend,9,des,war,wurde,zwischen,und,2,1,1,1,1
josef,9,das,brandstetter,wagner,matzerath,klauer,1,1,1,1,1
mehrheit,9,als,die,stellten,für,verloren,1,1,1,1,1
pfarrkirche,9,der,st,befindet,in,oberndorf,2,1,1,1,1
dürfen,9,kein,nun,eine,#,#,1,1,1,0,0
fahrer,9,sich,der,an,vertreten,in,2,1,1,1,1
läuft,9,auf,täglich,zurück,seit,nichts,1,1,1,1,1
variante,9,des,von,auf,der,goldenes,3,2,1,1,1
präsidenten,9,der,abed,entstehen,und,des,2,1,1,1,1
maßgeblich,9,an,am,dazu,umgestalten,um,4,1,1,1,1
teilnahme,9,an,festgelegt,abgeraten,beim,bei,4,1,1,1,1
russischen,9,föderation,truppen,armeen,akademie,musikern,1,1,1,1,1
mainz,9,aus,darüber,für,montage,im,1,1,1,1,1
gute,9,praxismodelle,grafikeigenschaften,bedingungen,schwimmer,führungsstruktur,1,1,1,1,1
leistungen,9,ein,zahlen,scheiterten,stellt,und,1,1,1,1,1
abt,9,konrad,benedikt,gewählt,geweiht,gerard,1,1,1,1,1
zählt,9,die,zu,ein,ungefähr,personen,2,1,1,1,1
abs,9,gelegentlich,#,#,#,#,1,0,0,0,0
ball,9,in,ist,hat,tatsächlich,nach,1,1,1,1,1
erscheinen,9,heinrich,so,lassen,die,von,1,1,1,1,1
morgen,9,des,legte,zur,szene,soll,4,1,1,1,1
löste,9,sich,am,bald,hanns,daraufhin,3,1,1,1,1
kanada,9,und,die,auf,aus,wurde,1,1,1,1,1
angebracht,9,wurde,ist,und,#,#,1,1,1,0,0
traditionell,9,in,hauptsächlich,am,von,ist,1,1,1,1,1
vi,9,wurde,erfüllt,#,#,#,1,1,0,0,0
verteilt,9,und,über,wird,wurden,sind,3,1,1,1,1
tages,9,und,um,von,lernt,in,3,1,1,1,1
ps,9,im,das,beförderten,liefert,und,2,1,1,1,1
wollen,9,sie,muslime,das,mit,ihre,1,1,1,1,1
sender,8,kozoom,jtbc,tv,jedoch,brocken,1,1,1,1,1
diesmal,8,aber,nimmt,war,wurde,in,1,1,1,1,1
partner,8,würden,zusammen,daniel,irene,und,1,1,1,1,1
flachen,8,gebieten,mittelrisaliten,hänge,zweige,nasenrücken,1,1,1,1,1
kölner,8,theologen,straße,band,raum,dom,1,1,1,1,1
rhein,8,kam,hindurch,ii,und,#,1,1,1,1,0
ortsteil,8,rödelwitz,großvernich,grafeneck,berlebeck,liegt,1,1,1,1,1
obere,8,mühle,lahn,prozesstemperatur,schloss,lobus,1,1,1,1,1
kanton,8,tessin,basel,waadt,wurden,pont,1,1,1,1,1
gesundheit,8,und,zunehmend,die,von,kraniofaziale,3,1,1,1,1
herstellung,8,von,rostfreier,der,durch,des,4,1,1,1,1
wichtigen,8,handelsknotenpunkt,glühstrümpfe,stellenwert,platz,akteur,1,1,1,1,1
tiefe,8,von,eines,schluchten,einer,hirnstimulation,3,1,1,1,1
vereins,8,freundeskreis,erwähnt,wurde,lautete,war,1,1,1,1,1
sprachgebrauch,8,geschrieben,zu,abordnung,werden,waren,1,1,1,1,1
ermöglicht,8,er,schöne,fortan,zu,#,1,1,1,1,0
verwaltet,8,und,wurden,sich,#,#,1,1,1,0,0
wichtiger,8,einfluss,für,verbindungen,gedenktag,markstein,1,1,1,1,1
nennen,8,sind,dieses,#,#,#,1,1,0,0,0
werde,8,das,eine,nicht,#,#,1,1,1,0,0
sicht,8,auf,wesentlich,war,erheblich,fremdartig,2,1,1,1,1
verurteilt,8,und,#,#,#,#,1,0,0,0,0
expedition,8,die,an,wurde,zur,gegen,1,1,1,1,1
kämpfen,8,in,um,haben,die,zwischen,1,1,1,1,1
niederlage,8,gegen,in,setzte,preußens,und,2,1,1,1,1
höchsten,8,besucherzahlen,auszeichnungen,berge,heimsiege,temperaturen,1,1,1,1,1
schreibt,8,brecht,hohe,in,er,walter,1,1,1,1,1
bühne,8,ab,verlassen,zu,und,wurde,1,1,1,1,1
hill,8,und,east,ist,lautet,startete,1,1,1,1,1
bestimmte,8,abt,zielfelder,instant,vermögensart,gene,1,1,1,1,1
high,8,school,wird,studenten,abgeschlossen,#,4,1,1,1,0
prinz,8,kaspian,erzielte,noch,madhavagupta,von,1,1,1,1,1
sieht,8,sie,in,er,vor,aus,2,2,1,1,1
bekommt,8,der,zuschusswasser,die,als,er,1,1,1,1,1
königin,8,elisabeth,prunaprisima,von,isabella,olympias,2,1,1,1,1
sämtliche,8,aufsätze,für,orte,stadtbuslinien,schalungsformen,1,1,1,1,1
reserve,8,eingesetzt,in,umgeben,gehalten,und,1,1,1,1,1
erfuhr,8,er,der,im,die,#,2,1,1,1,0
zusätzliche,8,informationen,quellen,gewinne,kostentransparenz,kaufkraft,2,1,1,1,1
traten,8,die,am,an,nach,zunehmend,2,1,1,1,1
island,8,bei,verbaut,mit,records,da,1,1,1,1,1
anhand,8,einer,verschiedener,umfangreicher,von,derer,2,1,1,1,1
nachgewiesen,8,werden,#,#,#,#,2,0,0,0,0
schließt,8,sich,an,ein,mit,quark,2,2,1,1,1
ursprüngliche,8,kandidat,absicht,dorf,titel,disposition,1,1,1,1,1
post,8,ein,umstrukturierte,zeitlich,und,ist,1,1,1,2,1
linken,8,wähler,apsiswand,der,hand,seite,1,1,1,1,1
definiert,8,werden,durch,und,#,#,1,1,1,0,0
befehl,8,an,von,zurück,heinrichs,über,1,1,1,1,1
legt,8,er,sich,man,nahe,seinen,3,1,1,1,1
schwedischen,8,freiherrenstand,vikars,eisenbahnmuseum,produzent,charts,1,1,1,1,1
unterstellt,8,werden,waren,wurde,#,#,1,1,1,0,0
eigenständige,8,gemeinde,unternehmen,landschaftsverfassung,art,entwicklung,2,1,1,2,1
kommunistischen,8,partei,vermögens,infiltration,funktionäre,ungarn,1,1,1,1,1
untersuchung,8,zu,des,und,oder,der,1,2,1,1,1
verhaftet,8,und,werden,#,#,#,2,1,0,0,0
organisationen,8,wie,im,siedelte,müssen,des,1,1,1,1,1
wandte,8,sich,er,#,#,#,6,1,0,0,0
essen,8,stieg,und,eingeladen,zurückgebracht,#,1,1,1,1,0
interview,8,erklärte,mit,anlässlich,von,jahrzehnte,2,1,1,1,1
lösung,8,der,von,kann,wurde,wird,2,1,1,1,1
bestritt,8,lediglich,er,sein,horvat,alle,1,1,1,1,1
berg,8,bar,peñalara,besteht,kümmerten,im,1,1,1,1,1
farben,8,„schwarz,des,leuchten,ersetzt,#,2,2,1,1,0
desselben,8,jahres,accounts,#,#,#,7,1,0,0,0
neubau,8,eine,des,für,am,erfolgte,1,1,1,1,1
Übergang,8,von,vom,der,zur,in,3,2,1,1,1
angriff,8,ab,von,genommen,auf,des,2,1,1,1,1
konrad,8,machte,ii,ein,bächinger,wurde,1,1,1,1,1
scheiterte,8,der,er,jedoch,auch,an,1,1,1,1,1
gegenstände,8,verzichten,aktivieren,strikt,an,mussten,1,1,1,1,1
verwenden,8,aber,walisisch,zwar,#,#,1,1,1,0,0
anlässlich,8,der,des,einer,#,#,5,2,1,0,0
sekunden,8,auf,schneller,rückstand,vor,zwischen,1,1,2,2,1
kurzer,8,zeit,nutzung,ehe,krankheit,#,5,1,1,1,0
aktuellen,8,programms,zeitpunkt,stand,planungen,namen,1,1,1,1,1
ford,8,falcon,motor,für,verteidigte,notierte,2,1,1,1,1
sprecher,8,l,ergänzt,für,einige,in,1,1,1,1,1
herkunft,8,aus,und,der,grimms,sind,2,1,1,1,1
zimmer,8,betreten,des,für,lüften,zum,1,1,1,1,1
lauf,8,der,in,und,ihres,sind,2,2,1,1,1
gestartet,8,und,werden,wurden,#,#,1,1,1,0,0
schlosses,8,ist,wilhelmshöhe,bildet,zweibrüggen,fand,1,1,1,1,1
beiträge,8,zu,für,zur,sind,und,1,1,1,1,1
errichtung,8,der,zweier,des,steinblöcke,eine,3,1,1,1,1
ablauf,8,der,des,die,von,und,3,1,1,1,1
verschiedener,8,parallelerden,besetzung,länder,evaluationskriterien,mexikanischer,1,1,1,1,1
werdegang,8,einiger,seine,er,robert,der,1,1,1,1,1
medizin,8,und,johann,arbeitete,#,#,1,1,1,0,0
river,8,junction,gelegen,auf,wasser,mündet,1,1,1,1,1
heimat,8,australien,ist,und,zurück,tätig,1,1,1,2,1
landkreis,8,kronach,wurde,märkisch,wolfenbüttel,cham,1,1,1,1,1
motor,8,und,company,angeboten,entstehenden,gera,2,1,1,1,1
dänemark,8,in,mitte,als,ernannt,gibt,1,1,1,1,1
südwestlich,8,von,gelegenen,der,des,ein,2,1,1,1,1
silber,8,decken,und,im,geben,lackiertes,1,1,1,1,1
möglichkeiten,8,der,des,optimales,wählen,#,3,1,1,1,0
internet,8,sender,installiert,der,steigt,bestellter,1,1,1,1,1
blues,7,and,lars,aus,#,#,1,1,1,0,0
persönlichen,7,begegnung,entfaltung,sicherheitsbeamten,computers,rückschlägen,2,1,1,1,1
modelle,7,mz,bekamen,die,konfrontiert,des,1,1,1,1,1
laufen,7,muss,nutzung,alle,brauchen,#,1,1,1,1,0
oftmals,7,nur,zum,stark,zitierte,als,2,1,1,1,1
gerhard,7,quednau,noodt,von,berger,an,1,1,1,1,1
preußen,7,zu,ehrenhalber,und,berlin,duisburg,1,1,1,1,1
literarische,7,zeitschrift,erwähnung,als,fehde,kultur,2,2,1,1,1
play,7,in,als,along,die,wurden,1,1,1,1,1
begleitet,7,wird,sie,von,den,#,1,1,1,1,0
angeles,7,und,von,#,#,#,1,1,0,0,0
ausführung,7,als,göttlicher,des,#,#,1,1,1,0,0
afrika,7,üblichen,von,vor,in,spielenden,1,1,1,1,1
geweiht,7,und,worden,wurde,#,#,1,1,1,0,0
eduard,7,schütz,vehse,ist,i,hoffmann,1,1,1,1,1
jahrhunderten,7,nicht,gladenbacher,stark,von,üblich,2,1,1,1,1
verkaufen,7,lasse,anzeigen,#,#,#,1,1,0,0,0
nordseite,7,des,quer,ist,nach,#,3,1,1,1,0
altar,7,aus,das,von,genutzt,ist,1,1,1,1,1
besatzung,7,der,durch,von,halten,aufgefasst,1,1,1,1,1
umgesetzt,7,werden,#,#,#,#,4,0,0,0,0
verzeichnet,7,wie,#,#,#,#,1,0,0,0,0
rote,7,lackierung,backsteine,hilfe,rakete,dornen,1,1,1,1,1
tun,7,haben,ihr,#,#,#,1,1,0,0,0
gemessen,7,wird,und,an,werden,#,1,1,1,1,0
bibliothek,7,der,wurde,sukzessive,in,#,2,1,1,1,0
mehrmals,7,die,inhaftiert,an,beleidigt,in,2,1,1,1,1
gelegenen,7,fabeckstraßenbrücke,insel,haltestellen,geschäftsgebäude,schlossgarten,1,1,1,1,1
blätter,7,sind,und,oder,verwendet,#,1,1,1,1,0
aktuelle,7,statistische,oberhaupt,radio,verkehrsfragen,stellung,1,1,1,1,1
nominiert,7,#,#,#,#,#,0,0,0,0,0
offenbar,7,wurde,gegen,verwirrte,schon,auch,1,1,1,1,1
freie,7,steckplätzen,staubfaden,globale,gastwirtschaft,radikale,1,1,1,1,1
alternative,7,versionen,enden,investment,objektarten,krebsbehandlung,1,1,1,1,1
restlichen,7,verhungernden,häuser,mitgliedern,mannschaften,kosten,1,1,1,1,1
computer,7,des,nutzerfreundlicher,science,club,nötig,1,1,1,1,1
großes,7,teleskop,gespür,schwungrad,dionysos,dreirad,1,1,1,1,1
show,7,eine,zeigt,in,steht,laugh,1,1,1,1,1
schulen,7,aus,und,tätig,#,#,1,1,1,0,0
rektor,7,der,dieser,und,#,#,5,1,1,0,0
zwanzig,7,mitarbeiter,jahre,türkischstämmige,prozent,jahren,1,2,1,1,1
city,7,unter,für,ernannt,auf,#,1,1,1,1,0
fabrik,7,in,filialfabriken,des,geschlossen,nicht,2,1,1,1,1
samuel,7,schmid,und,tuke,rajzman,blumbergs,1,1,1,1,1
erweiterte,7,sich,ihre,sachkenntnis,das,teilnehmerfeld,2,1,1,1,1
ernannte,7,ihn,papst,er,#,#,5,1,1,0,0
toten,7,dan,wurden,david,#,#,1,1,1,0,0
bewertet,7,werden,und,belasko,#,#,2,1,1,0,0
sechsten,7,platz,ausspielung,kontinent,gemeinsamen,klasse,3,1,1,1,1
zusammenarbeit,7,mit,nun,#,#,#,5,1,0,0,0
fell,7,rosa,dunkel,aus,schon,mit,1,1,1,1,1
auszeichnung,7,verliehen,mia,mit,ihrer,widerrufen,1,1,1,1,1
einstellung,7,der,bemühte,verlangt,des,#,1,1,1,1,0
eröffnete,7,eine,die,seilbahn,strecke,galerie,2,1,1,1,1
bestehenden,7,stoßfängern,jungenschule,und,evangelisch,forschungsgesellschaften,1,1,1,1,1
beziehungsweise,7,dritten,duns,die,einem,helligkeit,1,1,1,1,1
boot,7,in,im,lief,folgt,gefahren,1,1,2,1,1
polnische,7,bergregion,staatsangehörigkeit,internierte,post,könig,1,1,1,1,1
glocke,7,gießen,betrug,im,susanna,#,1,1,1,1,0
gehörten,7,als,zur,bald,einige,fregattenkapitän,1,1,1,1,1
uns,7,anbeten,für,einen,zu,unfassbar,1,1,1,1,1
